Sheet,Game,Question,Category,Question Type,Options,Correct Answer,Active,Intensity,Tone,Relationship Area,Tags,Notes,Memory Lane Mode,Avoid If,Game Suitability,AI Use Case,Repeat Group,Default Answer Type,Answer Type,Unit Label,Scoring Divisor,Rounding Mode,Round Penalty Value,Fixed Penalty,Scoring Mode,Scoring Outcome Type,Source Label,Added By,Original Sheet,Original Question Type
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating says they need twenty minutes to cool down before a serious conversation and checks afterwards whether it landed well after a few drinks,Communication,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Communication,communication;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-communication-0-extra-98,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner uses sarcasm when they are embarrassed instead of saying what they feel in front of friends after a few drinks",Communication,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Communication,communication;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-communication-1-extra-99,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner sends a long voice note instead of trying to argue by text after you have already said you are tired after a few drinks",Communication,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Communication,communication;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-communication-2-extra-100,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner checks whether you want advice or comfort before responding as a private joke between the two of you after a few drinks",Communication,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Communication,communication;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-communication-3-extra-101,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner goes quiet and expects you to guess what is wrong because they think it proves they care after a few drinks,Communication,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Communication,communication;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-communication-4-extra-102,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating admits they were defensive after they have had time to think then apologises properly when it feels off after a few drinks,Communication,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Communication,communication;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-communication-5-extra-103,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner asks before sharing a private story about the two of you but only when they think it will make you laugh after a few drinks",Boundaries,Multiple Choice,Green Flag | Red Flag | Depends,,1,4,playful,Boundaries,boundaries;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-boundaries-0-extra-104,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner expects to know your phone password because you are together without mentioning it until later after a few drinks",Boundaries,Multiple Choice,Green Flag | Red Flag | Depends,,1,4,playful,Boundaries,boundaries;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-boundaries-1-extra-105,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner respects a no even when they are clearly disappointed and checks afterwards whether it landed well after a few drinks",Boundaries,Multiple Choice,Green Flag | Red Flag | Depends,,1,4,playful,Boundaries,boundaries;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-boundaries-2-extra-106,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner makes a joke about your boundary in front of friends in front of friends after a few drinks,Boundaries,Multiple Choice,Green Flag | Red Flag | Depends,,1,4,playful,Boundaries,boundaries;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-boundaries-3-extra-107,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating checks consent before trying something new in bed after you have already said you are tired after a few drinks,Boundaries,Multiple Choice,Green Flag | Red Flag | Depends,,1,4,playful,Boundaries,boundaries;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-boundaries-4-extra-108,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner keeps pushing for an answer after you say you need time as a private joke between the two of you after a few drinks",Boundaries,Multiple Choice,Green Flag | Red Flag | Depends,,1,4,playful,Boundaries,boundaries;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-boundaries-5-extra-109,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner gets protective when someone is clearly flirting with you because they think it proves they care after a few drinks",Jealousy,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Jealousy,jealousy;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-jealousy-0-extra-110,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner asks a calm question about someone from your past instead of snooping then apologises properly when it feels off after a few drinks",Jealousy,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Jealousy,jealousy;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-jealousy-1-extra-111,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner makes a joke every time an ex is mentioned but only when they think it will make you laugh after a few drinks,Jealousy,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Jealousy,jealousy;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-jealousy-2-extra-112,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating wants reassurance after seeing a flirty comment online without mentioning it until later after a few drinks,Jealousy,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Jealousy,jealousy;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-jealousy-3-extra-113,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner compares themselves to someone you used to date and checks afterwards whether it landed well after a few drinks",Jealousy,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Jealousy,jealousy;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-jealousy-4-extra-114,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner turns jealousy into playful flirting rather than an argument in front of friends after a few drinks",Jealousy,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Jealousy,jealousy;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-jealousy-5-extra-115,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
