Sheet,Game,Question,Category,Question Type,Options,Correct Answer,Active,Intensity,Tone,Relationship Area,Tags,Notes,Memory Lane Mode,Avoid If,Game Suitability,AI Use Case,Repeat Group,Default Answer Type,Answer Type,Unit Label,Scoring Divisor,Rounding Mode,Round Penalty Value,Fixed Penalty,Scoring Mode,Scoring Outcome Type,Source Label,Added By,Original Sheet,Original Question Type
True or False,True or False,Kim has imagined a risky scenario with someone else just to see what would happen.,Lifestyle,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay enjoys pushing boundaries in subtle ways just to see what would happen.,Personality,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has kept something back to stay in control just to see what would happen.,Relationships,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay would take a risk if the moment felt exciting just to see what would happen.,Lifestyle,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has replayed a moment wishing they acted differently just to see what would happen.,Memories,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay enjoys being unpredictable in relationships just to see what would happen.,Personality,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim would test the other person without them knowing just to see what would happen.,Relationships,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay has acted more confident than they felt just to see what would happen.,Personality,True or False,True | False,,1,3,emotional,lifestyle,"confidence, emotional, fun, lifestyle",,,,"true-false, date-night, normal",deep-connection,confidence-risk,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim enjoys attention more than they admit just to see what would happen.,Sexual,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay would struggle to admit being wrong just to see what would happen.,Personality,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has done something purely for the thrill just to see what would happen.,Lifestyle,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay enjoys teasing and creating tension just to see what would happen.,Personality,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim would get jealous but try to hide it just to see what would happen.,Sexual,True or False,True | False,,1,4,playful,jealousy,"trust, jealousy, fun, lifestyle",,,jealousy-risk,"true-false, spicy-night, final-round",spicy-escalation,jealousy-trust,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay has imagined a different version of their life just to see what would happen.,Hypotheticals,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim enjoys having control in situations just to see what would happen.,Relationships,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay would break routine for excitement just to see what would happen.,Lifestyle,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has kept a secret they’ve never shared just to see what would happen.,Relationships,True or False,True | False,,1,4,playful,trust,"trust, fun, lifestyle, general",,,,"true-false, spicy-night, final-round",spicy-escalation,jealousy-trust,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay would secretly enjoy a bit of jealousy in a relationship without fully thinking it through.,Sexual,True or False,True | False,,1,4,romantic,romance,"memories, trust, romantic, jealousy, future",,,jealousy-risk,"true-false, spicy-night, final-round",spicy-escalation,jealousy-trust,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has been tempted by someone they shouldn't have been without fully thinking it through.,Sexual,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay would flirt just to test their confidence without fully thinking it through.,Sexual,True or False,True | False,,1,3,emotional,lifestyle,"confidence, emotional, fun, lifestyle",,,,"true-false, date-night, normal",deep-connection,confidence-risk,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has imagined a risky scenario with someone else without fully thinking it through.,Lifestyle,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay enjoys pushing boundaries in subtle ways without fully thinking it through.,Personality,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has kept something back to stay in control without fully thinking it through.,Relationships,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay would take a risk if the moment felt exciting without fully thinking it through.,Lifestyle,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has replayed a moment wishing they acted differently without fully thinking it through.,Memories,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay enjoys being unpredictable in relationships without fully thinking it through.,Personality,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim would test the other person without them knowing without fully thinking it through.,Relationships,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay has acted more confident than they felt without fully thinking it through.,Personality,True or False,True | False,,1,3,emotional,lifestyle,"confidence, emotional, fun, lifestyle",,,,"true-false, date-night, normal",deep-connection,confidence-risk,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim enjoys attention more than they admit without fully thinking it through.,Sexual,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay would struggle to admit being wrong without fully thinking it through.,Personality,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has done something purely for the thrill without fully thinking it through.,Lifestyle,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay enjoys teasing and creating tension without fully thinking it through.,Personality,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim would get jealous but try to hide it without fully thinking it through.,Sexual,True or False,True | False,,1,4,playful,jealousy,"trust, jealousy, fun, lifestyle",,,jealousy-risk,"true-false, spicy-night, final-round",spicy-escalation,jealousy-trust,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay has imagined a different version of their life without fully thinking it through.,Hypotheticals,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim enjoys having control in situations without fully thinking it through.,Relationships,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay would break routine for excitement without fully thinking it through.,Lifestyle,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has kept a secret they’ve never shared without fully thinking it through.,Relationships,True or False,True | False,,1,4,playful,trust,"trust, fun, lifestyle, general",,,,"true-false, spicy-night, final-round",spicy-escalation,jealousy-trust,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay would secretly enjoy a bit of jealousy in a relationship and secretly enjoyed it.,Sexual,True or False,True | False,,1,4,romantic,romance,"memories, trust, romantic, jealousy, future",,,jealousy-risk,"true-false, spicy-night, final-round",spicy-escalation,jealousy-trust,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has been tempted by someone they shouldn't have been and secretly enjoyed it.,Sexual,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay would flirt just to test their confidence and secretly enjoyed it.,Sexual,True or False,True | False,,1,3,emotional,lifestyle,"confidence, emotional, fun, lifestyle",,,,"true-false, date-night, normal",deep-connection,confidence-risk,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has imagined a risky scenario with someone else and secretly enjoyed it.,Relationships,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay enjoys pushing boundaries in subtle ways and secretly enjoyed it.,Relationships,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has kept something back to stay in control and secretly enjoyed it.,Relationships,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay would take a risk if the moment felt exciting and secretly enjoyed it.,Relationships,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
